Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
DMAETHN,Logical Imputation Flag for Ethnicity,ethnic group,http://www.ebi.ac.uk/efo/EFO_0001799,0.5437723601628136,EFO
DMDBORN,Country of Birth - Recode,birth rate,http://www.ebi.ac.uk/efo/EFO_0004804,0.5302656830372546,EFO
DMDHHSIZ,Total number of people in the Household,household income,http://www.ebi.ac.uk/efo/EFO_0009695,0.5150373827330079,EFO
DMDMARTL,Marital Status,status epilepticus,http://www.ebi.ac.uk/efo/EFO_0008526,0.5660486325042177,EFO
DMDYRSUS,Length of time in US,infant body height,http://www.ebi.ac.uk/efo/EFO_0006785,0.6335232523867974,EFO
INDFMPIR,Family PIR,family history,http://www.ebi.ac.uk/efo/EFO_0000493,0.5377414616151858,EFO
INDHHINC,Annual Household Income,household income,http://www.ebi.ac.uk/efo/EFO_0009695,0.7747027610719373,EFO
RIAGENDR,Gender,gender identity disorder,http://www.ebi.ac.uk/efo/EFO_0008587,0.6337684786682033,EFO
RIDEXPRG,Pregnancy Status at Exam - Recode,pregnancy,http://www.ebi.ac.uk/efo/EFO_0002950,0.6245228925669123,EFO
RIDPREG,Pregnancy Status - Recode (old version),pregnancy,http://www.ebi.ac.uk/efo/EFO_0002950,0.5680506646184532,EFO
RIDRETH1,Race/Ethnicity - Recode,ethnic group,http://www.ebi.ac.uk/efo/EFO_0001799,0.7803257646940593,EFO
RIDRETH2,Linked NH3 Race/Ethnicity - Recode,ethnic group,http://www.ebi.ac.uk/efo/EFO_0001799,0.5723335756400911,EFO
SDJ1REPN,Jack Knife Replicate Number,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.6019017149970827,EFO
WTIREP01,Interview Weight Jack Knife Replicate 01,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5073607332581194,EFO
WTIREP02,Interview Weight Jack Knife Replicate 02,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5072237584006757,EFO
WTIREP03,Interview Weight Jack Knife Replicate 03,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.506726503367906,EFO
WTIREP04,Interview Weight Jack Knife Replicate 04,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5068398227141333,EFO
WTIREP05,Interview Weight Jack Knife Replicate 05,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5078610152236458,EFO
WTIREP06,Interview Weight Jack Knife Replicate 06,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5083697817305732,EFO
WTIREP07,Interview Weight Jack Knife Replicate 07,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5064893099267767,EFO
WTIREP08,Interview Weight Jack Knife Replicate 08,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5063650107051056,EFO
WTIREP09,Interview Weight Jack Knife Replicate 09,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5076418943881615,EFO
WTIREP10,Interview Weight Jack Knife Replicate 10,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5166007239026934,EFO
WTIREP11,Interview Weight Jack Knife Replicate 11,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.514758401314701,EFO
WTIREP12,Interview Weight Jack Knife Replicate 12,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5209810058019887,EFO
WTIREP13,Interview Weight Jack Knife Replicate 13,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5141392205133242,EFO
WTIREP14,Interview Weight Jack Knife Replicate 14,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5146875567732953,EFO
WTIREP15,Interview Weight Jack Knife Replicate 15,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5130025857175602,EFO
WTIREP16,Interview Weight Jack Knife Replicate 16,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.51310323535849,EFO
WTIREP17,Interview Weight Jack Knife Replicate 17,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5103514081968149,EFO
WTIREP18,Interview Weight Jack Knife Replicate 18,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5173549037687002,EFO
WTIREP19,Interview Weight Jack Knife Replicate 19,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5122635874433901,EFO
WTIREP20,Interview Weight Jack Knife Replicate 20,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5159639170578536,EFO
WTIREP21,Interview Weight Jack Knife Replicate 21,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5109354592866372,EFO
WTIREP22,Interview Weight Jack Knife Replicate 22,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5179315041629681,EFO
WTIREP23,Interview Weight Jack Knife Replicate 23,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5133217462508705,EFO
WTIREP24,Interview Weight Jack Knife Replicate 24,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5145871313868292,EFO
WTIREP25,Interview Weight Jack Knife Replicate 25,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5136633163899302,EFO
WTIREP26,Interview Weight Jack Knife Replicate 26,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5107513250819997,EFO
WTIREP27,Interview Weight Jack Knife Replicate 27,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5096957032040768,EFO
WTIREP28,Interview Weight Jack Knife Replicate 28,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5113445057133551,EFO
WTIREP29,Interview Weight Jack Knife Replicate 29,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.509845468795932,EFO
WTIREP30,Interview Weight Jack Knife Replicate 30,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5220231175505818,EFO
WTIREP31,Interview Weight Jack Knife Replicate 31,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5107328320987159,EFO
WTIREP32,Interview Weight Jack Knife Replicate 32,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5064739157585525,EFO
WTIREP33,Interview Weight Jack Knife Replicate 33,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5089968691623454,EFO
WTIREP34,Interview Weight Jack Knife Replicate 34,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5085665283372279,EFO
WTIREP35,Interview Weight Jack Knife Replicate 35,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.508667253765123,EFO
WTIREP36,Interview Weight Jack Knife Replicate 36,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5054725170271351,EFO
WTIREP37,Interview Weight Jack Knife Replicate 37,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5068059525414834,EFO
WTIREP38,Interview Weight Jack Knife Replicate 38,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5063586615390651,EFO
WTIREP39,Interview Weight Jack Knife Replicate 39,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.50745602785268,EFO
WTIREP40,Interview Weight Jack Knife Replicate 40,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5077746633183451,EFO
WTIREP41,Interview Weight Jack Knife Replicate 41,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5053501003384266,EFO
WTIREP42,Interview Weight Jack Knife Replicate 42,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5068733343608999,EFO
WTIREP43,Interview Weight Jack Knife Replicate 43,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5062801585195303,EFO
WTIREP44,Interview Weight Jack Knife Replicate 44,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5147409840654922,EFO
WTIREP45,Interview Weight Jack Knife Replicate 45,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5073762819821008,EFO
WTIREP46,Interview Weight Jack Knife Replicate 46,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5067631929317759,EFO
WTIREP47,Interview Weight Jack Knife Replicate 47,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5053866154714924,EFO
WTIREP48,Interview Weight Jack Knife Replicate 48,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5066937098316436,EFO
WTIREP49,Interview Weight Jack Knife Replicate 49,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5065710884341793,EFO
WTIREP50,Interview Weight Jack Knife Replicate 50,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5134583814654176,EFO
WTIREP51,Interview Weight Jack Knife Replicate 51,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5071928804296334,EFO
WTIREP52,Interview Weight Jack Knife Replicate 52,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.507227891508286,EFO
WTMREP01,MEC Exam Weight Jack Knife Replicate 01,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5218416820787957,EFO
WTMREP02,MEC Exam Weight Jack Knife Replicate 02,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.521692644284468,EFO
WTMREP03,MEC Exam Weight Jack Knife Replicate 03,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5211516562950812,EFO
WTMREP04,MEC Exam Weight Jack Knife Replicate 04,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.521274933841193,EFO
WTMREP05,MEC Exam Weight Jack Knife Replicate 05,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5223860816717074,EFO
WTMREP06,MEC Exam Weight Jack Knife Replicate 06,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5229398097589999,EFO
WTMREP07,MEC Exam Weight Jack Knife Replicate 07,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5208936343896222,EFO
WTMREP08,MEC Exam Weight Jack Knife Replicate 08,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5207584285381937,EFO
WTMREP09,MEC Exam Weight Jack Knife Replicate 09,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5221476260681317,EFO
WTMREP10,MEC Exam Weight Jack Knife Replicate 10,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5319116715554354,EFO
WTMREP11,MEC Exam Weight Jack Knife Replicate 11,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5299012846393448,EFO
WTMREP12,MEC Exam Weight Jack Knife Replicate 12,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5366967488038733,EFO
WTMREP13,MEC Exam Weight Jack Knife Replicate 13,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5292259091270124,EFO
WTMREP14,MEC Exam Weight Jack Knife Replicate 14,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5298240031242081,EFO
WTMREP15,MEC Exam Weight Jack Knife Replicate 15,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5279864952651042,EFO
WTMREP16,MEC Exam Weight Jack Knife Replicate 16,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5280962263281459,EFO
WTMREP17,MEC Exam Weight Jack Knife Replicate 17,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5250974825693719,EFO
WTMREP18,MEC Exam Weight Jack Knife Replicate 18,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5327350238570407,EFO
WTMREP19,MEC Exam Weight Jack Knife Replicate 19,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5271809357795054,EFO
WTMREP20,MEC Exam Weight Jack Knife Replicate 20,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5312166264816683,EFO
WTMREP21,MEC Exam Weight Jack Knife Replicate 21,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5257337012526258,EFO
WTMREP22,MEC Exam Weight Jack Knife Replicate 22,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5333646558730888,EFO
WTMREP23,MEC Exam Weight Jack Knife Replicate 23,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5283344662160591,EFO
WTMREP24,MEC Exam Weight Jack Knife Replicate 24,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5297144562957063,EFO
WTMREP25,MEC Exam Weight Jack Knife Replicate 25,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5287069123488614,EFO
WTMREP26,MEC Exam Weight Jack Knife Replicate 26,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5255331063021375,EFO
WTMREP27,MEC Exam Weight Jack Knife Replicate 27,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5243833623904801,EFO
WTMREP28,MEC Exam Weight Jack Knife Replicate 28,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5261793601497077,EFO
WTMREP29,MEC Exam Weight Jack Knife Replicate 29,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5245464560335229,EFO
WTMREP30,MEC Exam Weight Jack Knife Replicate 30,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5378362515595226,EFO
WTMREP31,MEC Exam Weight Jack Knife Replicate 31,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.525512960835774,EFO
WTMREP32,MEC Exam Weight Jack Knife Replicate 32,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5208768891492555,EFO
WTMREP33,MEC Exam Weight Jack Knife Replicate 33,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5236224482478056,EFO
WTMREP34,MEC Exam Weight Jack Knife Replicate 34,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5231539695047559,EFO
WTMREP35,MEC Exam Weight Jack Knife Replicate 35,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5232636152753253,EFO
WTMREP36,MEC Exam Weight Jack Knife Replicate 36,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5197877915258327,EFO
WTMREP37,MEC Exam Weight Jack Knife Replicate 37,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5212380867482376,EFO
